"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5859","RT @NCSAatIllinois: We'll be live from #SC16 at https://t.co/9rMCBco8ZU  with @jownsncsa at the tip of the hour. He'll be chatting @XSEDEsc…",FALSE,0,NA,2016-11-16 00:00:36,FALSE,NA,"798677111858991104",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","HPC_Guru",1,TRUE,FALSE,NA,NA
"5860","Tech talent and innovation from IU and SoIC are on display at #SC16! https://t.co/qckhF3cWLE https://t.co/F5sdJAh0He",FALSE,6,NA,2016-11-16 00:00:31,FALSE,NA,"798677091357224964",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","iusoic",0,FALSE,FALSE,NA,NA
"5861","Happy we had Toni Collis at our PRACE booth talking about @women_in_hpc @Supercomputing #SC16 #HPC @EPCCed https://t.co/5F9Nc8dANC",FALSE,3,NA,2016-11-16 00:00:23,FALSE,NA,"798677054023696384",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PRACE_RI",1,FALSE,FALSE,NA,NA
"5862","RT @JimCownie: #SC16 #OpenMP  room 355e is waiting for you. Bring you questions for OpenMP experts https://t.co/XCbe59kBcI",FALSE,0,NA,2016-11-16 00:00:20,FALSE,NA,"798677043567357952",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","HPC_Guru",2,TRUE,FALSE,NA,NA
"5863","RT @Livermore_Comp: Starting now: BoF on energy efficiency and #HPC procurements w/@Livermore_Lab’s Bailey, Bates 5:15 | 255-BC #SC16 #LLNL…",FALSE,0,NA,2016-11-16 00:00:19,FALSE,NA,"798677041273044992",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","NatLabsHPC",7,TRUE,FALSE,NA,NA
"5864","RT @SDSC_UCSD: WIN A #RaspberryPi 3!!! Sign up for the #lightningtutorials today and tmr for a chance to win!! @Supercomputing #SC16 @XSEDE…",FALSE,0,NA,2016-11-16 00:00:17,FALSE,NA,"798677032414519302",NA,"<a href=""http://www.driftwoodapps.com"" rel=""nofollow"">first app mwoodszy</a>","mwoodszy",3,TRUE,FALSE,NA,NA
"5865","Cold plate, warm water cooled. Lower TCO up to 50%. See Aquarius at #SC16 booth 4478 #HPC https://t.co/io1nT15ZYv",FALSE,1,NA,2016-11-16 00:00:03,FALSE,NA,"798676973962797056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Aquila_Group",0,FALSE,FALSE,NA,NA
"5866","Join us tomorrow for a repeat of today's successful micro-tutorial on #datascience on #RaspberryPi3. #SC16 https://t.co/XeN18BdBYA",FALSE,3,NA,2016-11-16 00:00:03,FALSE,NA,"798676972528226304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ilkayaltintas",0,FALSE,FALSE,NA,NA
"5867","Starting now: BoF on energy efficiency and #HPC procurements w/@Livermore_Lab’s Bailey, Bates 5:15 | 255-BC #SC16… https://t.co/RAsKr8cjrq",FALSE,0,NA,2016-11-16 00:00:01,TRUE,NA,"798676961958580224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Livermore_Comp",7,FALSE,FALSE,NA,NA
"5868","RT @ANSYS: Why Do Supercomputing Records Even Matter? @GEResearch knows why! https://t.co/qxZ9KSMlNR #GEMM16 #SC16 https://t.co/f4sNoqfGC5",FALSE,0,NA,2016-11-15 23:59:41,FALSE,NA,"798676880010285056",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","geoffhoekstra",16,TRUE,FALSE,NA,NA
"5869","RT @ServeTheHome: Intel demonstrating Broadwell Xeon E5 with Arria 10 FPGA on package at #SC16 https://t.co/86ztrPz5sq @supercomputing @Int…",FALSE,0,NA,2016-11-15 23:59:36,FALSE,NA,"798676858287988737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FPiednoel",13,TRUE,FALSE,NA,NA
"5870","RT @globusonline: In full swing at #SC16 in booth 436 https://t.co/AwA6c6EXUf",FALSE,0,NA,2016-11-15 23:59:23,FALSE,NA,"798676804626022400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rpwagner",2,TRUE,FALSE,NA,NA
"5871","RT @UlgenFigen: @Wuischpard at the press briefing - #Intel is commitmed to delivering best performance and TCO in #HPC and beyond. #SC16 #I…",FALSE,0,NA,2016-11-15 23:59:20,FALSE,NA,"798676791670009856",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","HPC_Guru",4,TRUE,FALSE,NA,NA
"5872","RT @FujitsuHPC: The K computer maintains 1st position @TheGraph500 #SC16 https://t.co/z8Lt1edMGv",FALSE,0,NA,2016-11-15 23:59:17,FALSE,NA,"798676780550852608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernardoDiazM",14,TRUE,FALSE,NA,NA
"5873","RT @SDSC_UCSD: WIN A #RaspberryPi 3!!! Sign up for the #lightningtutorials today and tmr for a chance to win!! @Supercomputing #SC16 @XSEDE…",FALSE,0,NA,2016-11-15 23:59:14,FALSE,NA,"798676764528476160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rpwagner",3,TRUE,FALSE,NA,NA
"5874","Great seeing so many @Internet2 members at #SC16 ! @ASU @LifeAtPurdue @UofA @USC https://t.co/7MUlBfR6Sb",FALSE,0,NA,2016-11-15 23:58:40,FALSE,NA,"798676625546055681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FloInternet2",1,FALSE,FALSE,NA,NA
"5875","RT @argonne: #ALCF's Susan Coghlan provides updates on the latest system, Theta, and looks forward to its successor, Aurora at #SC16 https:…",FALSE,0,NA,2016-11-15 23:58:23,FALSE,NA,"798676551638228993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RCCUQ",7,TRUE,FALSE,NA,NA
"5876","Our braintrust. #sc16 https://t.co/7EzgAZzEmn",FALSE,3,NA,2016-11-15 23:58:06,FALSE,NA,"798676479307431937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyclecomputing",2,FALSE,FALSE,NA,NA
"5877","RT @NCInews: Great info about @NCInews @spectralogic tape libraries at the #Spectra booth @Supercomputing #SC16 https://t.co/CUbxqxX1uI",FALSE,0,NA,2016-11-15 23:57:14,FALSE,NA,"798676262378033152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RCCUQ",2,TRUE,FALSE,NA,NA
"5878",".@NicoleHemsoth &amp; @thedeadline enjoying the @TheNextPlatform reception at #SC16 https://t.co/OH8J55lyMO",FALSE,1,NA,2016-11-15 23:56:31,FALSE,NA,"798676083260297216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hpcnotes",0,FALSE,FALSE,NA,NA
"5879","@Wuischpard at the press briefing - #Intel is commitmed to delivering best performance and TCO in #HPC and beyond.… https://t.co/nG5TjHWYpS",FALSE,2,"Wuischpard",2016-11-15 23:56:17,TRUE,NA,"798676025726992384","22521145","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UlgenFigen",4,FALSE,FALSE,NA,NA
"5880","Our new supercomputer, @NVIDIA DGX SATURNV, ranked the world’s most efficient &amp; 28th fastest on #Top500 list. #SC16 https://t.co/RPp7i4f8u0",FALSE,0,NA,2016-11-15 23:56:01,FALSE,NA,"798675955778629632",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","wramey",0,FALSE,FALSE,NA,NA
"5881","RT @KelziahatWork: Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYour… https://t.co/KdbOhcMH8R http…",FALSE,0,NA,2016-11-15 23:55:45,FALSE,NA,"798675889999532032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rocketman528",2,TRUE,FALSE,NA,NA
"5882","RT @KelziahatWork: Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYour… https://t.co/KdbOhcMH8R http…",FALSE,0,NA,2016-11-15 23:54:53,FALSE,NA,"798675671656648704",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MapD",2,TRUE,FALSE,NA,NA
"5883","RT @FujitsuHPC: The K computer maintains 1st position @TheGraph500 #SC16 https://t.co/z8Lt1edMGv",FALSE,0,NA,2016-11-15 23:53:21,FALSE,NA,"798675285407199232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Meta1127",14,TRUE,FALSE,NA,NA
"5884","Learn abt the technical capabilities we offer in disciplines like oceanography, chemistry, applied math &amp; more https://t.co/JZFvxzSXdA #SC16",FALSE,0,NA,2016-11-15 23:53:20,FALSE,NA,"798675280139206656",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EngilityCorp",0,FALSE,FALSE,NA,NA
"5885","Learn abt the technical capabilities we offer in disciplines like oceanography, chemistry, applied math &amp; more https://t.co/F1G34vAERB #SC16",FALSE,0,NA,2016-11-15 23:53:19,FALSE,NA,"798675279636000768",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TASCInc",1,FALSE,FALSE,NA,NA
"5886",".@NERSC describes how #hpc techniques are being used to scale #MachineLearning to 100,000 + compute cores.… https://t.co/mTeJluMBpw",FALSE,3,NA,2016-11-15 23:53:13,TRUE,NA,"798675252213469184",NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>","IntelHPC",5,FALSE,FALSE,NA,NA
"5887","RT @FujitsuHPC: The K computer maintains 1st position @TheGraph500 #SC16 https://t.co/z8Lt1edMGv",FALSE,0,NA,2016-11-15 23:53:07,FALSE,NA,"798675226456301568",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","hskwikt",14,TRUE,FALSE,NA,NA
"5888","Tundra ES with @Asetek Direct-to-Chip is an innovative hot water, direct-to-chip, liquid cooling technology. Learn… https://t.co/3lokHg6Agh",FALSE,4,NA,2016-11-15 23:53:01,TRUE,NA,"798675203144327168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PenguinHPC",3,FALSE,FALSE,NA,NA
"5889","Full house @nvidia hands on training lab #SC16 #HPCMEETSAI https://t.co/hs2PDZYEte",FALSE,1,NA,2016-11-15 23:52:56,FALSE,NA,"798675182235680768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djmixkikzazz",0,FALSE,FALSE,NA,NA
"5890","#SC16 #OpenMP  room 355e is waiting for you. Bring you questions for OpenMP experts https://t.co/XCbe59kBcI",FALSE,2,NA,2016-11-15 23:52:36,FALSE,NA,"798675096097333248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JimCownie",2,FALSE,FALSE,NA,NA
"5891","RT @NVIDIATesla: AI is our path to exascale. Catch up on Monday's major #HPCMeetsAI announcements at #SC16: https://t.co/6mpnNoj5kj https:/…",FALSE,0,NA,2016-11-15 23:51:49,FALSE,NA,"798674900269428736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ComnetCo_Inc",18,TRUE,FALSE,NA,NA
"5892","RT @OpenPOWERorg: See how the top #HPC apps perform on OpenPOWER! #SC16 #HPCMatters https://t.co/G5DCOIRBoO https://t.co/bGSWqHCn51",FALSE,0,NA,2016-11-15 23:51:46,FALSE,NA,"798674886977650688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","cbuntonj",9,TRUE,FALSE,NA,NA
"5893","RT @hpcgal: @laura_boykin you are on the side &amp; at the top of @cray_inc booth #SC16 https://t.co/tS2x9kq6fC",FALSE,0,NA,2016-11-15 23:50:02,FALSE,NA,"798674452011593729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markagray",2,TRUE,FALSE,NA,NA
"5894","RT @women_in_hpc: Want to know about stereotype threat, unconscious bias &amp; imposter syndrome? @women_in_hpc BoF #SC16, 5.15pm, 250-C https:…",FALSE,0,NA,2016-11-15 23:49:38,FALSE,NA,"798674351407009792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","richardc_alcf",4,TRUE,FALSE,NA,NA
"5895","We'll be live from #SC16 at https://t.co/9rMCBco8ZU  with @jownsncsa at the tip of the hour. He'll be chatting @XSEDEscience and @PEARC_17.",FALSE,2,NA,2016-11-15 23:49:38,FALSE,NA,"798674351235006464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NCSAatIllinois",1,FALSE,FALSE,NA,NA
"5896","Is that free Red beer or RAID  beer from @DriveScale_Inc and @raidinc #SC16  #HPCMatters https://t.co/sCsOsL9F9X",FALSE,0,NA,2016-11-15 23:49:12,FALSE,NA,"798674243139485696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cerebreate",0,FALSE,FALSE,NA,NA
"5897","RT @LBNLcs: NOW in #SC16 Booth1030: Prabhat discusses @NERSC’s experience in successfully applying deep learning to science: https://t.co/1…",FALSE,0,NA,2016-11-15 23:49:11,FALSE,NA,"798674239368744960",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","NatLabsHPC",1,TRUE,FALSE,NA,NA
"5898","4x4 pi2 cluster. #SC16 #RaspberryPi #hpc https://t.co/vvRpX9L7jx",FALSE,1,NA,2016-11-15 23:48:27,FALSE,NA,"798674054638993408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonas_lindemann",1,FALSE,FALSE,NA,NA
"5899","RT @LenovoServers: Popping out a ThinkServer SSD is as easy as 1, 2, 3. #Proof #LenovoAtSC16 #SC16 https://t.co/vwPqLjcov0",FALSE,0,NA,2016-11-15 23:48:25,FALSE,NA,"798674044820197377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pampje",4,TRUE,FALSE,NA,NA
"5900","Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYour… https://t.co/KdbOhcMH8R https://t.co/YvgTQQktf7",FALSE,4,NA,2016-11-15 23:48:24,FALSE,NA,"798674041569587200",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","KelziahatWork",2,FALSE,FALSE,NA,NA
"5901","RT @OpenPOWERorg: See how the top #HPC apps perform on OpenPOWER! #SC16 #HPCMatters https://t.co/G5DCOIRBoO https://t.co/bGSWqHCn51",FALSE,0,NA,2016-11-15 23:48:07,FALSE,NA,"798673969901604864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkMarkjs72",9,TRUE,FALSE,NA,NA
"5902","Last chance to win a @HomidoVR offered by @Grid_Engine at @ccin2p3 booth #4045 today! The draw is at 5PM! #SC16 https://t.co/WBsA631VR1",FALSE,0,NA,2016-11-15 23:47:35,FALSE,NA,"798673835792822272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ccin2p3",0,FALSE,FALSE,NA,NA
"5903","The latest The SaCrIt Science &amp; Art Daily! https://t.co/SlbvQqb2Hk Thanks to @WilliamChyr @meldcc #antibioticawarenessweek #sc16",FALSE,0,NA,2016-11-15 23:47:19,FALSE,NA,"798673767228723200",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","sacrits",0,FALSE,FALSE,NA,NA
"5904","RT @ANSYS: Why Do Supercomputing Records Even Matter? @GEResearch knows why! https://t.co/qxZ9KSMlNR #GEMM16 #SC16 https://t.co/f4sNoqfGC5",FALSE,0,NA,2016-11-15 23:46:36,FALSE,NA,"798673587280474112",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","JJC195",16,TRUE,FALSE,NA,NA
"5905","See how the top #HPC apps perform on OpenPOWER! #SC16 #HPCMatters https://t.co/G5DCOIRBoO https://t.co/bGSWqHCn51",FALSE,13,NA,2016-11-15 23:46:12,FALSE,NA,"798673486180818944",NA,"<a href=""http://percolate.com"" rel=""nofollow"">Percolate</a>","OpenPOWERorg",9,FALSE,FALSE,NA,NA
"5906","@Mark_Staveley, Mr Machine Learning teaching us plebs how to ""Scale with Cray"" at the APAC briefing. @cray_inc #SC16 https://t.co/qAcMxiRnmn",FALSE,1,"Mark_Staveley",2016-11-15 23:45:45,FALSE,NA,"798673371626020864","2399841984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OzHPCchick",0,FALSE,FALSE,NA,NA
"5907","NOW in #SC16 Booth1030: Prabhat discusses @NERSC’s experience in successfully applying deep learning to science:… https://t.co/oMelxkySZG",FALSE,0,NA,2016-11-15 23:45:22,TRUE,NA,"798673276109201409",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NatLabsHPC",0,FALSE,FALSE,NA,NA
"5908","NOW in #SC16 Booth1030: C.Tracy's roundtable discussion about @ESnet's experiences w/deployment of 400G services… https://t.co/mMHtaqOuh0",FALSE,0,NA,2016-11-15 23:45:22,TRUE,NA,"798673276050411520",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NatLabsHPC",0,FALSE,FALSE,NA,NA
"5909","NOW in #SC16 Booth1030: C.Tracy's roundtable discussion about @ESnet's experiences w/deployment of 400G services… https://t.co/BomCW7wVLn",FALSE,1,NA,2016-11-15 23:45:22,TRUE,NA,"798673275509313536",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LBNLcs",0,FALSE,FALSE,NA,NA
"5910","NOW in #SC16 Booth1030: Prabhat discusses @NERSC’s experience in successfully applying deep learning to science:… https://t.co/OOoCVua8YJ",FALSE,0,NA,2016-11-15 23:45:22,TRUE,NA,"798673275471728642",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NERSC",0,FALSE,FALSE,NA,NA
"5911","NOW in #SC16 Booth1030: C.Tracy's roundtable discussion about @ESnet's experiences w/deployment of 400G services… https://t.co/qHmLymEbd4",FALSE,0,NA,2016-11-15 23:45:22,TRUE,NA,"798673275253465092",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ESnet",0,FALSE,FALSE,NA,NA
"5912","NOW in #SC16 Booth1030: Prabhat discusses @NERSC’s experience in successfully applying deep learning to science:… https://t.co/AvZNimKpxL",FALSE,1,NA,2016-11-15 23:45:22,TRUE,NA,"798673274922274817",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LBNLcs",1,FALSE,FALSE,NA,NA
"5913","Want to know about stereotype threat, unconscious bias &amp; imposter syndrome? @women_in_hpc BoF #SC16, 5.15pm, 250-C https://t.co/g6DydpTWyg",FALSE,1,NA,2016-11-15 23:45:01,FALSE,NA,"798673190784372736",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","women_in_hpc",4,FALSE,FALSE,NA,NA
"5914","Need a sweet fix to get you going at #SC16? Come grab a candy bar on us: 5pm - 6pm, back of hall 4, end of 3400 aisle",FALSE,1,NA,2016-11-15 23:45:01,FALSE,NA,"798673187303145472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Supercomputing",0,FALSE,FALSE,NA,NA
"5915","RT @OpenPOWERorg: Learn more on how you can deploy deep learning faster with @IBM #SC16 #HPCMatters | https://t.co/LsrU0CQSiP https://t.co/…",FALSE,0,NA,2016-11-15 23:44:56,FALSE,NA,"798673166939865089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heidihEdu",5,TRUE,FALSE,NA,NA
"5916","The hot topic at #SC16 is #AI Read how it is rapidly changing how we live, work, and play. https://t.co/RK1oLNR2kc #IntelAI #IamIntel",FALSE,4,NA,2016-11-15 23:44:32,FALSE,NA,"798673067274682368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryKillelea",3,FALSE,FALSE,NA,NA
"5917","At 5pm: Hear Jennifer Schopf discuss her new $3M grant to support @NSF -funded research sharing between Africa and the US #SC16",FALSE,2,NA,2016-11-15 23:44:20,FALSE,NA,"798673018335555584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InsideUITS",0,FALSE,FALSE,NA,NA
"5918",".@Hugo_Saleh bringing #HPC to the masses with #IntelSSF - Intel Chip Chat #SC16 https://t.co/S8pBvPSYCS #IamIntel",FALSE,0,NA,2016-11-15 23:44:00,FALSE,NA,"798672934642466817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryKillelea",1,FALSE,FALSE,NA,NA
"5919","RT @IntelHPC: Introducing the @Intel #DeepLearning Inference Accelerator (Intel DLIA)  
https://t.co/BL1Dpfl7vT #HPC #SC16 https://t.co/M14…",FALSE,0,NA,2016-11-15 23:43:43,FALSE,NA,"798672861065973760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JimStLeger",2,TRUE,FALSE,NA,NA
"5920","RT @LenovoServers: Our guest from @Vestas, the largest wind-turbine maker in the world, shares his @Lenovo supercomputing story at #SC16. #…",FALSE,0,NA,2016-11-15 23:43:27,FALSE,NA,"798672795634843648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CloudWithMarco",4,TRUE,FALSE,NA,NA
"5921","Mellanox's Gilad Shainer was awarded Outstanding Leadership in HPC by @HPCwire at #SC16 today! #MellanoxSC16 https://t.co/tcrBjFxSL7",FALSE,5,NA,2016-11-15 23:42:34,FALSE,NA,"798672570987839491",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mellanoxtech",1,FALSE,FALSE,NA,NA
"5922","RT @XSEDEscience: XSEDE was presented with the Top Supercomputing Achievement by @HPCwire today at @Supercomputing #SC16. Thanks @jownsncsa…",FALSE,0,NA,2016-11-15 23:42:25,FALSE,NA,"798672535055306752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HPCwire",8,TRUE,FALSE,NA,NA
"5923","RT @NCSAatIllinois: Congrats @XSEDE on your @HPCwire awards at #SC16! Hear more about XSEDE 2.0 and @PEARC_17 from @jownsncsa at 5pm MT in…",FALSE,0,NA,2016-11-15 23:42:09,FALSE,NA,"798672465635381249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HPCwire",4,TRUE,FALSE,NA,NA
"5924","RT @nvidia: Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYourScience at Booth 2217. https://t.co/Z…",FALSE,0,NA,2016-11-15 23:42:03,FALSE,NA,"798672440536616961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AhmedAh54735090",13,TRUE,FALSE,NA,NA
"5925","RT @nvidia: Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYourScience at Booth 2217. https://t.co/Z…",FALSE,0,NA,2016-11-15 23:41:58,FALSE,NA,"798672420718579713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GameTekTherapy",13,TRUE,FALSE,NA,NA
"5926","Hey #SC16's! You should really get up Capitol Hill. What an amazing view of the city. https://t.co/yCvl08Aa97",FALSE,2,NA,2016-11-15 23:41:53,FALSE,NA,"798672399533109250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndiH",0,FALSE,FALSE,NA,NA
"5927","The latest The Signatec, Inc. Daily! https://t.co/49HTrpMQN2 Thanks to @rickbmerritt @OLCFGOV #sc16 #brain",FALSE,0,NA,2016-11-15 23:41:49,FALSE,NA,"798672381665382400",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Signatec",0,FALSE,FALSE,NA,NA
"5928","20 minutes until @XSEDEscience showtime with @jownsncsa in the NCSA booth at #sc16! Chatting about new @NSF 5 year award &amp; @PEARC_17! 1/2",FALSE,0,NA,2016-11-15 23:41:28,FALSE,NA,"798672293870243840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NCSAatIllinois",0,FALSE,FALSE,NA,NA
"5929","RT @nvidia: Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYourScience at Booth 2217. https://t.co/Z…",FALSE,0,NA,2016-11-15 23:40:59,FALSE,NA,"798672172960989184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apappas57",13,TRUE,FALSE,NA,NA
"5930","RT @nvidia: Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYourScience at Booth 2217. https://t.co/Z…",FALSE,0,NA,2016-11-15 23:40:23,FALSE,NA,"798672021538226177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","538355",13,TRUE,FALSE,NA,NA
"5931","Having fun at #SC16 #HPCMatters #HPC #saltlakecity https://t.co/IKz2K00SVU",FALSE,1,NA,2016-11-15 23:40:18,FALSE,NA,"798672001971818496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zdub2010",0,FALSE,FALSE,NA,NA
"5932","AMD talk schedule at #SC16. https://t.co/71jqNSx1oO",FALSE,2,NA,2016-11-15 23:39:51,FALSE,NA,"798671888427851777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StreamComputing",4,FALSE,FALSE,NA,NA
"5933","RT @IBMStorage: On display for this first time - introducing the new IBM DeepFlash ESS! #SC16 #IBMStorage #allflash Learn more https://t.co…",FALSE,0,NA,2016-11-15 23:39:33,FALSE,NA,"798671812477390848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkMarkjs72",15,TRUE,FALSE,NA,NA
"5934","Brilliant scientists at #SC16 are here sharing how #GPUs accelerate their work. #ShareYourScience at Booth 2217.… https://t.co/xkXUFErDIB",FALSE,54,NA,2016-11-15 23:39:27,TRUE,NA,"798671788876042240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nvidia",13,FALSE,FALSE,NA,NA
"5935","RT @jonas_lindemann: Raspberry pi 3 cluster with graphical output in an interesting configuration!  #SC16 #hpc #raspberrypi https://t.co/CM…",FALSE,0,NA,2016-11-15 23:39:22,FALSE,NA,"798671767527190529",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ZeroJitter",1,TRUE,FALSE,NA,NA
"5936","RT @techflypaper: The latest The Daily Flypaper ! https://t.co/fRy588teoQ Thanks to @CasterComm @KontikiBizVideo @bburke_nvidia #sc16 #hpc",FALSE,0,NA,2016-11-15 23:39:22,FALSE,NA,"798671766952345600",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ZeroJitter",1,TRUE,FALSE,NA,NA
